ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
ing-18-2,,ing,18,muku; mumu,mumu,m u m u,,cruz2005fonologia,,,^ m u m u $,default
car-18-1,,car,18,mugu,mugu,m u <<g>> u,,koch1908hiana[39],,,^ m u <g> u $,default
apa-18-1,,apa,18,mũku,mũku,m <<ũ>> k u,,koehn1986apalai[41],,,^ m <ũ> k u $,default
aku-18-1,,aku,18,muumuku; mmuku,muumuku,m u u m u k u,,meira1998proto[167],,,^ m u u m u k u $,default
aku-18-2,,aku,18,muumuku; mmuku,mmuku,m m u k u,,meira1998proto[167],,,^ m m u k u $,default
tam-18-1,,tam,18,emuru,emuru,e m u r u,,gilij1782saggio[375],,,^ e m u r u $,default
kax-18-1,,kax,18,mre,mre,m r e,,schuring2018kaxuyana[164],,,^ m r e $,default
ing-18-3,,ing,18,mure,mure,m u r e,,,,,^ m u r e $,default
ikp-18-1,,ikp,18,mun; mre; mu,mun,m u n,,ikpengpacheco1997[78],,,^ m u n $,default
ikp-18-2,,ikp,18,mun; mre; mu,mre,m r e,,ikpengpacheco1997[78],,,^ m r e $,default
ikp-18-3,,ikp,18,mun; mre; mu,mu,m u,,ikpengpacheco1997[78],,,^ m u $,default
hix-18-1,,hix,18,mu,mu,m u,,hixkaryanaderby1985[63],,,^ m u $,default
bak-18-1,,bak,18,mu,mu,m u,,meira2005southern[180],,,^ m u $,default
ara-18-1,,ara,18,mure,mure,m u r e,,alves2017arara[67],,,^ m u r e $,default
yuk-18-1,,yuk,18,wɨʃɨnɨ,wɨʃɨnɨ,w ɨ <<ʃ>> ɨ n ɨ,,meira2005southern[180],,,^ w ɨ <ʃ> ɨ n ɨ $,default
pan-18-1,,pan,18,wa(re),wa,w a,,panarepayne2013[79],,,^ w a $,default
map-18-1,,map,18,ne,ne,n e,,muller1975mapoyo[63],,,^ n e $,default
mak-18-1,,mak,18,nne,nne,n n e,,maquiritaricaceres2011[117],,,^ n n e $,default
wmr-18-1,,wmr,18,nirikɨ,nirikɨ,n i r i k ɨ,,waimiribruno2003[171],,,^ n i r i k ɨ $,default
yab-19-1,,yab,19,moroko,moroko,m o r o k o,,mattei2003pemono[44],,,^ m o r o k o $,default
pem-19-1,,pem,19,moroʔ,moroʔ,m o r o ʔ,,swiggers2010gramatica[85],,,^ m o r o ʔ $,default
map-19-1,,map,19,moroko,moroko,m o r o k o,,muller1975mapoyo[70],,,^ m o r o k o $,default
mac-19-1,,mac,19,moroʔ,moroʔ,m o r o ʔ,,meira2005southern[180],,,^ m o r o ʔ $,default
ing-19-1,,ing,19,moroʔ,moroʔ,m o r o ʔ,,,,,^ m o r o ʔ $,default
tam-19-1,,tam,19,woto,woto,w o t o,,gilij1781saggio[150],,,^ w o t o $,default
kar-19-1,,kar,19,woto,woto,w o t o,,courtz2008carib[430],,,^ w o t o $,default
ikp-19-1,,ikp,19,wot,wot,w o t,,meira2005southern[180],,,^ w o t $,default
ara-19-1,,ara,19,wot,wot,w o t,,desouza2010arara[102],,,^ w o t $,default
way-19-1,,way,19,ka,ka,k a,,camargo2010wayana[65],,,^ k a $,default
tri-19-1,,tri,19,kana,kana,k a n a,,meira2005southern[180],,,^ k a n a $,default
pan-19-1,,pan,19,kana,kana,k a n a,,meira2005southern[180],,,^ k a n a $,default
kui-19-1,,kui,19,kaŋa,kaŋa,k a <<ŋ>> a,,meira2005southern[180],,,^ k a <ŋ> a $,default
hix-19-1,,hix,19,kana,kana,k a n a,,meira2005southern[180],,,^ k a n a $,default
bak-19-1,,bak,19,kãrã,kãrã,k <<ã>> r <<ã>>,,meira2005bakairi[285],,,^ k <ã> r <ã> $,default
apa-19-1,,apa,19,kana,kana,k a n a,,camargo2002lexico[52],,,^ k a n a $,default
aku-19-1,,aku,19,kana,kana,k a n a,,gildea1994akuriyo,,,^ k a n a $,default
wai-19-1,,wai,19,ootɨ,ootɨ,o o t ɨ,,hawkins2015dictionary,,,^ o o t ɨ $,default
mak-19-1,,mak,19,naʔkwakano,naʔkwakano,n a ʔ k w a k a n o,,maquiritaricaceres2011[288],,,^ n a ʔ k w a k a n o $,default
wmr-19-1,,wmr,19,ʃiba,ʃiba,<<ʃ>> i <<b>> a,,waimiribruno2003[35],,,^ <ʃ> i <b> a $,default
yuk-19-1,,yuk,19,poʃe,poʃe,p o <<ʃ>> e,,meira2005southern[180],,,^ p o <ʃ> e $,default
car-19-1,,car,19,ikut͡ʃa,ikut͡ʃa,i k u t <<͡>> <<ʃ>> a,,robayo2000avance[178],,,^ i k u t <͡> <ʃ> a $,default
kax-19-1,,kax,19,kutma,kutma,k u t m a,,schuring2018kaxuyana[133],,,^ k u t m a $,default
yab-20-1,,yab,20,torono,torono,t o r o n o,,mendez1959yawarana[66],,,^ t o r o n o $,default
wmr-20-1,,wmr,20,tɨrɨnɨ,tɨrɨnɨ,t ɨ r ɨ n ɨ,,waimiribruno2003[42],,,^ t ɨ r ɨ n ɨ $,default
way-20-1,,way,20,toropɨtɨ,toropɨtɨ,t o r o p ɨ t ɨ,,wayanatavares2005[281],,,^ t o r o p ɨ t ɨ $,default
wai-20-1,,wai,20,torowo,torowo,t o r o w o,,hawkins2015dictionary,,,^ t o r o w o $,default
tri-20-1,,tri,20,tonoro,tonoro,t o n o r o,,meira2005southern[180],,,^ t o n o r o $,default
tam-20-1,,tam,20,torono,torono,t o r o n o,,gilij1780saggio[199],,,^ t o r o n o $,default
pem-20-1,,pem,20,toron,toron,t o r o n,,pemondearmellada1994[20],,,^ t o r o n $,default
map-20-1,,map,20,konoro,konoro,k o n o r o,,muller1975mapoyo[69],,,^ k o n o r o $,default
mak-20-1,,mak,20,tonoro,tonoro,t o n o r o,,maquiritaricaceres2011[452],,,^ t o n o r o $,default
mac-20-1,,mac,20,toron,toron,t o r o n,,macushiabbott1991[77],,,^ t o r o n $,default
kui-20-1,,kui,20,tolo,tolo,t o <<l>> o,,meira2005southern[180],,,^ t o <l> o $,default
kar-20-1,,kar,20,tonoro,tonoro,t o n o r o,,courtz2008carib[389],,,^ t o n o r o $,default
hix-20-1,,hix,20,torono,torono,t o r o n o,,hixkaryanaderby1985[181],,,^ t o r o n o $,default
car-20-1,,car,20,torono,torono,t o r o n o,,robayo2000avance[178],,,^ t o r o n o $,default
aku-20-1,,aku,20,tonoro,tonoro,t o n o r o,,meira1998proto[165],,,^ t o n o r o $,default
aka-20-1,,aka,20,toron,toron,t o r o n,,akawaiocaesar2003[201],,,^ t o r o n $,default
ikp-20-1,,ikp,20,talim,talim,t a <<l>> i m,,ikpengpacheco2001[160],,,^ t a <l> i m $,default
ara-20-1,,ara,20,talem,talem,t a <<l>> e m,,alves2017arara[67],,,^ t a <l> e m $,default
pan-20-1,,pan,20,tunko,tunko,t u n k o,,panarepayne2013[400],,,^ t u n k o $,default
yuk-20-1,,yuk,20,peʃa,peʃa,p e <<ʃ>> a,,meira2005southern[180],,,^ p e <ʃ> a $,default
bak-20-1,,bak,20,konopio,konopio,k o n o p i o,,meira2005southern[180],,,^ k o n o p i o $,default
apa-20-1,,apa,20,karau,karau,k a r a u,,koehn1986apalai[94],,,^ k a r a u $,default
kax-20-1,,kax,20,tomu,tomu,t o m u,,,,,^ t o m u $,default
way-21-1,,way,21,kaikui,kaikui,k a i k u i,,camargo2010wayana[66],,,^ k a i k u i $,default
tri-21-1,,tri,21,kaikui,kaikui,k a i k u i,,meira2005southern[180],,,^ k a i k u i $,default
pem-21-1,,pem,21,kaikuse,kaikuse,k a i k u s e,,swiggers2010gramatica[85],,,^ k a i k u s e $,default
mac-21-1,,mac,21,kaikusi,kaikusi,k a i k u s i,,meira2005southern[180],,,^ k a i k u s i $,default
kar-21-1,,kar,21,kaikusi,kaikusi,k a i k u s i,,courtz2008carib[288],,,^ k a i k u s i $,default
ing-21-1,,ing,21,kaikusi,kaikusi,k a i k u s i,,,,,^ k a i k u s i $,default
car-21-1,,car,21,kaikut͡ʃi,kaikut͡ʃi,k a i k u t <<͡>> <<ʃ>> i,,robayo2000avance[178],,,^ k a i k u t <͡> <ʃ> i $,default
apa-21-1,,apa,21,kaikuʃi,kaikuʃi,k a i k u <<ʃ>> i,,camargo2002lexico[52],,,^ k a i k u <ʃ> i $,default
pan-21-1,,pan,21,akərə,akərə,a k <<ə>> r <<ə>>,,meira2005southern[180],,,^ a k <ə> r <ə> $,default
kui-21-1,,kui,21,ekeɣe,ekeɣe,e k e <<ɣ>> e,,meira2005southern[180],,,^ e k e <ɣ> e $,default
ikp-21-1,,ikp,21,akari,akari,a k a r i,,meira2005southern[180],,,^ a k a r i $,default
ara-21-1,,ara,21,wokori,wokori,w o k o r i,,desouza2010arara[9],,,^ w o k o r i $,default
